"initial-population","50",,,"50",,,"50",,,"50",,,"50",,,"50",,,"50",,,"50",,,"50",,,"50",,,"100",,,"100",,,"100",,,"100",,,"100",,,"100",,,"100",,,"100",,,"100",,,"100",,
"[reporter]","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles","count turtles","mean [vision] of turtles","mean [metabolism] of turtles"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
,"30","3.7","2.2666666666666666","37","3.3783783783783785","1.945945945945946","36","3.5555555555555554","1.9444444444444444","36","3.888888888888889","2.2222222222222223","33","3.8181818181818183","1.878787878787879","32","3.9375","2.0625","32","3.84375","1.9375","31","3.5161290322580645","2","33","3.757575757575758","2.3333333333333335","34","3.8823529411764706","2.0588235294117645","73","3.8493150684931505","2.232876712328767","67","3.9402985074626864","1.8955223880597014","62","3.6451612903225805","1.9516129032258065","68","3.485294117647059","2.073529411764706","63","3.7142857142857144","2.2222222222222223","63","3.634920634920635","2.0634920634920637","60","4.483333333333333","2.35","60","3.5","1.7833333333333334","66","4.015151515151516","2.1666666666666665","73","3.835616438356164","1.9589041095890412"
