"BehaviorSpace results (NetLogo 6.0.4)"
"Sugarscape 1 Immediate Growback.nlogo"
"CW2"
"02/11/2019 11:53:35:917 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","visualization","initial-population","[step]","count turtles","mean [vision] of turtles","mean [metabolism] of turtles"
"1","color-agents-by-metabolism","50","80","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","81","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","82","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","83","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","84","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","85","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","86","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","87","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","88","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","89","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","90","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","91","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","92","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","93","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","94","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","95","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","96","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","97","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","98","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","99","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","100","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","101","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","102","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","103","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","104","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","105","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","106","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","107","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","108","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","109","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","110","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","111","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","112","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","113","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","114","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","115","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","116","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","117","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","118","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","119","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","120","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","121","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","122","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","123","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","124","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","125","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","126","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","127","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","128","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","129","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","130","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","131","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","132","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","133","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","134","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","135","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","136","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","137","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","138","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","139","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","140","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","141","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","142","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","143","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","144","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","145","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","146","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","147","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","148","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","149","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","150","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","151","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","152","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","153","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","154","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","155","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","156","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","157","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","158","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","159","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","160","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","161","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","162","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","163","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","164","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","165","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","166","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","167","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","168","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","169","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","170","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","171","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","172","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","173","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","174","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","175","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","176","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","177","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","178","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","179","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","180","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","181","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","182","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","183","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","184","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","185","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","186","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","187","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","188","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","189","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","190","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","191","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","192","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","193","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","194","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","195","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","196","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","197","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","198","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","199","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","200","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","201","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","202","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","203","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","204","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","205","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","206","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","207","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","208","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","209","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","210","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","211","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","212","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","213","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","214","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","215","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","216","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","217","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","218","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","219","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","220","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","221","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","222","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","223","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","224","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","225","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","226","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","227","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","228","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","229","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","230","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","231","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","232","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","233","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","234","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","235","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","236","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","237","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","238","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","239","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","240","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","241","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","242","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","243","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","244","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","245","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","246","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","247","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","248","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","249","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","250","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","251","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","252","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","253","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","254","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","255","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","256","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","257","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","258","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","259","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","260","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","261","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","262","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","263","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","264","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","265","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","266","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","267","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","268","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","269","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","270","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","271","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","272","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","273","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","274","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","275","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","276","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","277","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","278","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","279","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","280","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","281","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","282","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","283","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","284","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","285","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","286","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","287","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","288","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","289","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","290","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","291","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","292","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","293","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","294","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","295","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","296","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","297","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","298","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","299","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","300","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","301","31","4.129032258064516","2.161290322580645"
"1","color-agents-by-metabolism","50","302","31","4.129032258064516","2.161290322580645"
