[run number],visualization,initial-population,[step],count turtles,mean [vision] of turtles,mean [metabolism] of turtles
30,color-agents-by-metabolism,150,17,104,3.721153846,2.240384615
30,color-agents-by-metabolism,150,18,102,3.745098039,2.205882353
30,color-agents-by-metabolism,150,19,101,3.762376238,2.198019802
30,color-agents-by-metabolism,150,20,99,3.747474747,2.171717172
30,color-agents-by-metabolism,150,21,98,3.765306122,2.163265306
30,color-agents-by-metabolism,150,22,96,3.760416667,2.145833333
30,color-agents-by-metabolism,150,23,96,3.760416667,2.145833333
30,color-agents-by-metabolism,150,24,94,3.755319149,2.106382979
30,color-agents-by-metabolism,150,25,92,3.739130435,2.076086957
30,color-agents-by-metabolism,150,26,92,3.739130435,2.076086957
30,color-agents-by-metabolism,150,27,92,3.739130435,2.076086957
31,color-agents-by-metabolism,200,0,200,3.42,2.555
31,color-agents-by-metabolism,200,1,200,3.42,2.555
31,color-agents-by-metabolism,200,2,197,3.421319797,2.538071066
31,color-agents-by-metabolism,200,3,195,3.415384615,2.523076923
31,color-agents-by-metabolism,200,4,192,3.432291667,2.505208333
31,color-agents-by-metabolism,200,5,187,3.443850267,2.475935829
31,color-agents-by-metabolism,200,6,183,3.480874317,2.448087432
31,color-agents-by-metabolism,200,7,178,3.494382022,2.426966292
31,color-agents-by-metabolism,200,8,174,3.5,2.408045977
31,color-agents-by-metabolism,200,9,168,3.5,2.369047619
31,color-agents-by-metabolism,200,10,164,3.493902439,2.347560976
31,color-agents-by-metabolism,200,11,161,3.534161491,2.322981366
31,color-agents-by-metabolism,200,12,157,3.522292994,2.292993631
31,color-agents-by-metabolism,200,13,155,3.522580645,2.283870968
31,color-agents-by-metabolism,200,14,151,3.543046358,2.258278146
31,color-agents-by-metabolism,200,15,148,3.560810811,2.236486486
31,color-agents-by-metabolism,200,16,146,3.568493151,2.212328767
31,color-agents-by-metabolism,200,17,142,3.591549296,2.183098592
31,color-agents-by-metabolism,200,18,142,3.591549296,2.183098592
31,color-agents-by-metabolism,200,19,141,3.588652482,2.184397163
31,color-agents-by-metabolism,200,20,139,3.575539568,2.172661871
31,color-agents-by-metabolism,200,21,135,3.592592593,2.140740741
31,color-agents-by-metabolism,200,22,133,3.62406015,2.135338346
31,color-agents-by-metabolism,200,23,130,3.653846154,2.115384615
31,color-agents-by-metabolism,200,24,128,3.6796875,2.1171875
31,color-agents-by-metabolism,200,25,128,3.6796875,2.1171875
31,color-agents-by-metabolism,200,26,128,3.6796875,2.1171875
31,color-agents-by-metabolism,200,27,128,3.6796875,2.1171875
32,color-agents-by-metabolism,200,0,200,3.445,2.455
32,color-agents-by-metabolism,200,1,200,3.445,2.455
32,color-agents-by-metabolism,200,2,199,3.442211055,2.447236181
32,color-agents-by-metabolism,200,3,196,3.454081633,2.423469388
32,color-agents-by-metabolism,200,4,194,3.474226804,2.407216495
32,color-agents-by-metabolism,200,5,192,3.484375,2.395833333
32,color-agents-by-metabolism,200,6,185,3.508108108,2.378378378
32,color-agents-by-metabolism,200,7,175,3.56,2.32
32,color-agents-by-metabolism,200,8,170,3.588235294,2.288235294
32,color-agents-by-metabolism,200,9,168,3.577380952,2.273809524
32,color-agents-by-metabolism,200,10,163,3.558282209,2.239263804
32,color-agents-by-metabolism,200,11,159,3.610062893,2.20754717
32,color-agents-by-metabolism,200,12,157,3.605095541,2.184713376
32,color-agents-by-metabolism,200,13,155,3.587096774,2.174193548
32,color-agents-by-metabolism,200,14,153,3.581699346,2.176470588
32,color-agents-by-metabolism,200,15,150,3.593333333,2.153333333
32,color-agents-by-metabolism,200,16,148,3.587837838,2.141891892
32,color-agents-by-metabolism,200,17,146,3.595890411,2.130136986
32,color-agents-by-metabolism,200,18,142,3.64084507,2.126760563
32,color-agents-by-metabolism,200,19,141,3.631205674,2.113475177
32,color-agents-by-metabolism,200,20,136,3.639705882,2.066176471
32,color-agents-by-metabolism,200,21,136,3.639705882,2.066176471
32,color-agents-by-metabolism,200,22,133,3.661654135,2.07518797
32,color-agents-by-metabolism,200,23,132,3.643939394,2.060606061
32,color-agents-by-metabolism,200,24,131,3.65648855,2.053435115
32,color-agents-by-metabolism,200,25,129,3.674418605,2.03875969
32,color-agents-by-metabolism,200,26,129,3.674418605,2.03875969
32,color-agents-by-metabolism,200,27,129,3.674418605,2.03875969
33,color-agents-by-metabolism,200,0,200,3.475,2.54
33,color-agents-by-metabolism,200,1,200,3.475,2.54
33,color-agents-by-metabolism,200,2,199,3.477386935,2.532663317
33,color-agents-by-metabolism,200,3,194,3.5,2.505154639
33,color-agents-by-metabolism,200,4,189,3.502645503,2.470899471
33,color-agents-by-metabolism,200,5,184,3.5,2.445652174
33,color-agents-by-metabolism,200,6,176,3.505681818,2.397727273
33,color-agents-by-metabolism,200,7,168,3.541666667,2.363095238
33,color-agents-by-metabolism,200,8,160,3.5875,2.3
33,color-agents-by-metabolism,200,9,153,3.620915033,2.248366013
33,color-agents-by-metabolism,200,10,150,3.653333333,2.233333333
33,color-agents-by-metabolism,200,11,142,3.683098592,2.169014085
33,color-agents-by-metabolism,200,12,138,3.673913043,2.123188406
33,color-agents-by-metabolism,200,13,133,3.661654135,2.082706767
33,color-agents-by-metabolism,200,14,133,3.661654135,2.082706767
33,color-agents-by-metabolism,200,15,132,3.643939394,2.075757576
33,color-agents-by-metabolism,200,16,131,3.65648855,2.061068702
33,color-agents-by-metabolism,200,17,130,3.676923077,2.053846154
33,color-agents-by-metabolism,200,18,129,3.674418605,2.046511628
33,color-agents-by-metabolism,200,19,128,3.6875,2.03125
33,color-agents-by-metabolism,200,20,125,3.736,2
33,color-agents-by-metabolism,200,21,123,3.772357724,1.991869919
33,color-agents-by-metabolism,200,22,123,3.772357724,1.991869919
33,color-agents-by-metabolism,200,23,121,3.776859504,1.958677686
33,color-agents-by-metabolism,200,24,121,3.776859504,1.958677686
33,color-agents-by-metabolism,200,25,120,3.791666667,1.966666667
33,color-agents-by-metabolism,200,26,120,3.791666667,1.966666667
33,color-agents-by-metabolism,200,27,120,3.791666667,1.966666667
34,color-agents-by-metabolism,200,0,200,3.54,2.465
34,color-agents-by-metabolism,200,1,200,3.54,2.465
34,color-agents-by-metabolism,200,2,199,3.552763819,2.457286432
34,color-agents-by-metabolism,200,3,198,3.560606061,2.454545455
34,color-agents-by-metabolism,200,4,190,3.594736842,2.421052632
34,color-agents-by-metabolism,200,5,188,3.590425532,2.409574468
34,color-agents-by-metabolism,200,6,182,3.620879121,2.368131868
34,color-agents-by-metabolism,200,7,174,3.66091954,2.316091954
34,color-agents-by-metabolism,200,8,167,3.676646707,2.293413174
34,color-agents-by-metabolism,200,9,166,3.686746988,2.28313253
34,color-agents-by-metabolism,200,10,161,3.701863354,2.248447205
34,color-agents-by-metabolism,200,11,157,3.700636943,2.21656051
34,color-agents-by-metabolism,200,12,157,3.700636943,2.21656051
34,color-agents-by-metabolism,200,13,153,3.718954248,2.176470588
34,color-agents-by-metabolism,200,14,150,3.733333333,2.153333333
34,color-agents-by-metabolism,200,15,148,3.736486486,2.141891892
34,color-agents-by-metabolism,200,16,147,3.74829932,2.142857143
34,color-agents-by-metabolism,200,17,144,3.743055556,2.125
34,color-agents-by-metabolism,200,18,142,3.76056338,2.126760563
34,color-agents-by-metabolism,200,19,138,3.804347826,2.115942029
34,color-agents-by-metabolism,200,20,138,3.804347826,2.115942029
34,color-agents-by-metabolism,200,21,135,3.8,2.103703704
34,color-agents-by-metabolism,200,22,134,3.791044776,2.097014925
34,color-agents-by-metabolism,200,23,132,3.787878788,2.068181818
34,color-agents-by-metabolism,200,24,129,3.759689922,2.03875969
34,color-agents-by-metabolism,200,25,128,3.765625,2.0234375
34,color-agents-by-metabolism,200,26,128,3.765625,2.0234375
34,color-agents-by-metabolism,200,27,128,3.765625,2.0234375
35,color-agents-by-metabolism,200,0,200,3.355,2.6
35,color-agents-by-metabolism,200,1,200,3.355,2.6
35,color-agents-by-metabolism,200,2,199,3.361809045,2.592964824
35,color-agents-by-metabolism,200,3,192,3.40625,2.567708333
35,color-agents-by-metabolism,200,4,189,3.439153439,2.55026455
35,color-agents-by-metabolism,200,5,182,3.489010989,2.5
35,color-agents-by-metabolism,200,6,175,3.52,2.468571429
35,color-agents-by-metabolism,200,7,171,3.538011696,2.450292398
35,color-agents-by-metabolism,200,8,164,3.585365854,2.396341463
35,color-agents-by-metabolism,200,9,160,3.59375,2.3625
35,color-agents-by-metabolism,200,10,158,3.588607595,2.35443038
35,color-agents-by-metabolism,200,11,153,3.568627451,2.339869281
35,color-agents-by-metabolism,200,12,146,3.623287671,2.294520548
35,color-agents-by-metabolism,200,13,144,3.659722222,2.277777778
35,color-agents-by-metabolism,200,14,144,3.659722222,2.277777778
35,color-agents-by-metabolism,200,15,144,3.659722222,2.277777778
35,color-agents-by-metabolism,200,16,142,3.661971831,2.26056338
35,color-agents-by-metabolism,200,17,138,3.68115942,2.231884058
35,color-agents-by-metabolism,200,18,137,3.700729927,2.218978102
35,color-agents-by-metabolism,200,19,134,3.701492537,2.179104478
35,color-agents-by-metabolism,200,20,134,3.701492537,2.179104478
35,color-agents-by-metabolism,200,21,134,3.701492537,2.179104478
35,color-agents-by-metabolism,200,22,132,3.71969697,2.174242424
35,color-agents-by-metabolism,200,23,132,3.71969697,2.174242424
35,color-agents-by-metabolism,200,24,132,3.71969697,2.174242424
35,color-agents-by-metabolism,200,25,130,3.730769231,2.176923077
35,color-agents-by-metabolism,200,26,130,3.730769231,2.176923077
35,color-agents-by-metabolism,200,27,130,3.730769231,2.176923077
36,color-agents-by-metabolism,200,0,200,3.58,2.49
36,color-agents-by-metabolism,200,1,200,3.58,2.49
36,color-agents-by-metabolism,200,2,198,3.585858586,2.47979798
36,color-agents-by-metabolism,200,3,196,3.586734694,2.474489796
36,color-agents-by-metabolism,200,4,192,3.619791667,2.458333333
36,color-agents-by-metabolism,200,5,185,3.681081081,2.427027027
36,color-agents-by-metabolism,200,6,181,3.701657459,2.419889503
36,color-agents-by-metabolism,200,7,173,3.774566474,2.358381503
36,color-agents-by-metabolism,200,8,165,3.806060606,2.290909091
36,color-agents-by-metabolism,200,9,160,3.79375,2.25
36,color-agents-by-metabolism,200,10,160,3.79375,2.25
36,color-agents-by-metabolism,200,11,158,3.810126582,2.246835443
36,color-agents-by-metabolism,200,12,154,3.805194805,2.214285714
36,color-agents-by-metabolism,200,13,152,3.815789474,2.203947368
36,color-agents-by-metabolism,200,14,152,3.815789474,2.203947368
36,color-agents-by-metabolism,200,15,151,3.814569536,2.198675497
36,color-agents-by-metabolism,200,16,149,3.805369128,2.174496644
36,color-agents-by-metabolism,200,17,148,3.810810811,2.168918919
36,color-agents-by-metabolism,200,18,142,3.852112676,2.133802817
36,color-agents-by-metabolism,200,19,140,3.878571429,2.121428571
36,color-agents-by-metabolism,200,20,140,3.878571429,2.121428571
36,color-agents-by-metabolism,200,21,136,3.904411765,2.095588235
36,color-agents-by-metabolism,200,22,135,3.896296296,2.096296296
36,color-agents-by-metabolism,200,23,134,3.902985075,2.089552239
36,color-agents-by-metabolism,200,24,134,3.902985075,2.089552239
36,color-agents-by-metabolism,200,25,133,3.909774436,2.082706767
36,color-agents-by-metabolism,200,26,133,3.909774436,2.082706767
36,color-agents-by-metabolism,200,27,133,3.909774436,2.082706767
37,color-agents-by-metabolism,200,0,200,3.47,2.5
37,color-agents-by-metabolism,200,1,200,3.47,2.5
37,color-agents-by-metabolism,200,2,199,3.48241206,2.492462312
37,color-agents-by-metabolism,200,3,196,3.464285714,2.469387755
37,color-agents-by-metabolism,200,4,192,3.46875,2.442708333
37,color-agents-by-metabolism,200,5,184,3.543478261,2.407608696
37,color-agents-by-metabolism,200,6,181,3.580110497,2.397790055
37,color-agents-by-metabolism,200,7,176,3.579545455,2.375
37,color-agents-by-metabolism,200,8,169,3.627218935,2.343195266
37,color-agents-by-metabolism,200,9,162,3.648148148,2.296296296
37,color-agents-by-metabolism,200,10,159,3.672955975,2.27672956
37,color-agents-by-metabolism,200,11,154,3.701298701,2.233766234
37,color-agents-by-metabolism,200,12,151,3.754966887,2.218543046
37,color-agents-by-metabolism,200,13,146,3.787671233,2.198630137
37,color-agents-by-metabolism,200,14,145,3.806896552,2.186206897
37,color-agents-by-metabolism,200,15,143,3.811188811,2.181818182
37,color-agents-by-metabolism,200,16,142,3.830985915,2.169014085
37,color-agents-by-metabolism,200,17,140,3.821428571,2.157142857
37,color-agents-by-metabolism,200,18,138,3.81884058,2.137681159
37,color-agents-by-metabolism,200,19,137,3.839416058,2.131386861
37,color-agents-by-metabolism,200,20,136,3.860294118,2.125
37,color-agents-by-metabolism,200,21,132,3.878787879,2.083333333
37,color-agents-by-metabolism,200,22,130,3.884615385,2.069230769
37,color-agents-by-metabolism,200,23,130,3.884615385,2.069230769
37,color-agents-by-metabolism,200,24,127,3.929133858,2.047244094
37,color-agents-by-metabolism,200,25,126,3.928571429,2.047619048
37,color-agents-by-metabolism,200,26,126,3.928571429,2.047619048
37,color-agents-by-metabolism,200,27,126,3.928571429,2.047619048
38,color-agents-by-metabolism,200,0,200,3.635,2.555
38,color-agents-by-metabolism,200,1,200,3.635,2.555
38,color-agents-by-metabolism,200,2,200,3.635,2.555
38,color-agents-by-metabolism,200,3,199,3.623115578,2.547738693
38,color-agents-by-metabolism,200,4,194,3.659793814,2.520618557
38,color-agents-by-metabolism,200,5,190,3.689473684,2.505263158
38,color-agents-by-metabolism,200,6,178,3.719101124,2.443820225
38,color-agents-by-metabolism,200,7,171,3.736842105,2.415204678
38,color-agents-by-metabolism,200,8,165,3.76969697,2.36969697
38,color-agents-by-metabolism,200,9,165,3.76969697,2.36969697
38,color-agents-by-metabolism,200,10,162,3.777777778,2.345679012
38,color-agents-by-metabolism,200,11,160,3.8125,2.33125
38,color-agents-by-metabolism,200,12,155,3.806451613,2.296774194
38,color-agents-by-metabolism,200,13,152,3.782894737,2.263157895
38,color-agents-by-metabolism,200,14,150,3.8,2.246666667
38,color-agents-by-metabolism,200,15,149,3.812080537,2.248322148
38,color-agents-by-metabolism,200,16,147,3.823129252,2.224489796
38,color-agents-by-metabolism,200,17,147,3.823129252,2.224489796
38,color-agents-by-metabolism,200,18,144,3.819444444,2.201388889
38,color-agents-by-metabolism,200,19,139,3.827338129,2.151079137
38,color-agents-by-metabolism,200,20,137,3.846715328,2.145985401
38,color-agents-by-metabolism,200,21,135,3.844444444,2.133333333
38,color-agents-by-metabolism,200,22,133,3.819548872,2.105263158
38,color-agents-by-metabolism,200,23,130,3.807692308,2.076923077
38,color-agents-by-metabolism,200,24,127,3.826771654,2.05511811
38,color-agents-by-metabolism,200,25,125,3.824,2.04
38,color-agents-by-metabolism,200,26,125,3.824,2.04
38,color-agents-by-metabolism,200,27,125,3.824,2.04
39,color-agents-by-metabolism,200,0,200,3.58,2.48
39,color-agents-by-metabolism,200,1,200,3.58,2.48
39,color-agents-by-metabolism,200,2,198,3.590909091,2.464646465
39,color-agents-by-metabolism,200,3,195,3.594871795,2.441025641
39,color-agents-by-metabolism,200,4,193,3.585492228,2.430051813
39,color-agents-by-metabolism,200,5,186,3.634408602,2.38172043
39,color-agents-by-metabolism,200,6,182,3.642857143,2.351648352
39,color-agents-by-metabolism,200,7,177,3.661016949,2.316384181
39,color-agents-by-metabolism,200,8,171,3.643274854,2.274853801
39,color-agents-by-metabolism,200,9,166,3.674698795,2.246987952
39,color-agents-by-metabolism,200,10,162,3.716049383,2.234567901
39,color-agents-by-metabolism,200,11,155,3.761290323,2.2
39,color-agents-by-metabolism,200,12,150,3.773333333,2.18
39,color-agents-by-metabolism,200,13,148,3.756756757,2.168918919
39,color-agents-by-metabolism,200,14,144,3.798611111,2.145833333
39,color-agents-by-metabolism,200,15,139,3.877697842,2.136690647
39,color-agents-by-metabolism,200,16,138,3.876811594,2.130434783
39,color-agents-by-metabolism,200,17,138,3.876811594,2.130434783
39,color-agents-by-metabolism,200,18,136,3.867647059,2.139705882
39,color-agents-by-metabolism,200,19,132,3.840909091,2.106060606
39,color-agents-by-metabolism,200,20,130,3.876923077,2.1
39,color-agents-by-metabolism,200,21,128,3.859375,2.078125
39,color-agents-by-metabolism,200,22,127,3.881889764,2.078740157
39,color-agents-by-metabolism,200,23,125,3.856,2.056
39,color-agents-by-metabolism,200,24,122,3.893442623,2.040983607
39,color-agents-by-metabolism,200,25,119,3.890756303,2
39,color-agents-by-metabolism,200,26,119,3.890756303,2
39,color-agents-by-metabolism,200,27,119,3.890756303,2
40,color-agents-by-metabolism,200,0,200,3.405,2.685
40,color-agents-by-metabolism,200,1,200,3.405,2.685
40,color-agents-by-metabolism,200,2,200,3.405,2.685
40,color-agents-by-metabolism,200,3,191,3.45026178,2.659685864
40,color-agents-by-metabolism,200,4,186,3.467741935,2.629032258
40,color-agents-by-metabolism,200,5,181,3.486187845,2.602209945
40,color-agents-by-metabolism,200,6,176,3.494318182,2.585227273
40,color-agents-by-metabolism,200,7,172,3.505813953,2.569767442
40,color-agents-by-metabolism,200,8,167,3.51497006,2.550898204
40,color-agents-by-metabolism,200,9,162,3.537037037,2.518518519
40,color-agents-by-metabolism,200,10,156,3.544871795,2.506410256
40,color-agents-by-metabolism,200,11,153,3.535947712,2.477124183
40,color-agents-by-metabolism,200,12,148,3.574324324,2.432432432
40,color-agents-by-metabolism,200,13,143,3.594405594,2.405594406
40,color-agents-by-metabolism,200,14,140,3.585714286,2.378571429
40,color-agents-by-metabolism,200,15,137,3.627737226,2.364963504
40,color-agents-by-metabolism,200,16,135,3.637037037,2.348148148
40,color-agents-by-metabolism,200,17,131,3.618320611,2.305343511
40,color-agents-by-metabolism,200,18,130,3.607692308,2.292307692
40,color-agents-by-metabolism,200,19,127,3.637795276,2.25984252
40,color-agents-by-metabolism,200,20,125,3.648,2.256
40,color-agents-by-metabolism,200,21,123,3.674796748,2.235772358
40,color-agents-by-metabolism,200,22,121,3.67768595,2.214876033
40,color-agents-by-metabolism,200,23,119,3.68907563,2.193277311
40,color-agents-by-metabolism,200,24,119,3.68907563,2.193277311
40,color-agents-by-metabolism,200,25,118,3.703389831,2.177966102
40,color-agents-by-metabolism,200,26,118,3.703389831,2.177966102
40,color-agents-by-metabolism,200,27,118,3.703389831,2.177966102
41,color-agents-by-metabolism,250,0,250,3.636,2.468
41,color-agents-by-metabolism,250,1,250,3.636,2.468
41,color-agents-by-metabolism,250,2,247,3.655870445,2.449392713
41,color-agents-by-metabolism,250,3,241,3.717842324,2.419087137
41,color-agents-by-metabolism,250,4,236,3.711864407,2.38559322
41,color-agents-by-metabolism,250,5,230,3.704347826,2.360869565
41,color-agents-by-metabolism,250,6,220,3.690909091,2.309090909
41,color-agents-by-metabolism,250,7,217,3.705069124,2.290322581
41,color-agents-by-metabolism,250,8,211,3.672985782,2.251184834
41,color-agents-by-metabolism,250,9,206,3.674757282,2.223300971
41,color-agents-by-metabolism,250,10,200,3.68,2.18
41,color-agents-by-metabolism,250,11,198,3.691919192,2.171717172
41,color-agents-by-metabolism,250,12,196,3.704081633,2.153061224
41,color-agents-by-metabolism,250,13,195,3.712820513,2.153846154
41,color-agents-by-metabolism,250,14,192,3.71875,2.125
41,color-agents-by-metabolism,250,15,190,3.721052632,2.105263158
41,color-agents-by-metabolism,250,16,188,3.718085106,2.10106383
41,color-agents-by-metabolism,250,17,183,3.721311475,2.071038251
41,color-agents-by-metabolism,250,18,182,3.730769231,2.076923077
41,color-agents-by-metabolism,250,19,181,3.723756906,2.066298343
41,color-agents-by-metabolism,250,20,177,3.762711864,2.028248588
41,color-agents-by-metabolism,250,21,172,3.802325581,2.005813953
41,color-agents-by-metabolism,250,22,171,3.81871345,2
41,color-agents-by-metabolism,250,23,168,3.857142857,1.976190476
41,color-agents-by-metabolism,250,24,165,3.884848485,1.975757576
41,color-agents-by-metabolism,250,25,162,3.907407407,1.956790123
41,color-agents-by-metabolism,250,26,162,3.907407407,1.956790123
41,color-agents-by-metabolism,250,27,162,3.907407407,1.956790123
42,color-agents-by-metabolism,250,0,250,3.472,2.5
42,color-agents-by-metabolism,250,1,250,3.472,2.5
42,color-agents-by-metabolism,250,2,245,3.497959184,2.47755102
42,color-agents-by-metabolism,250,3,242,3.520661157,2.458677686
42,color-agents-by-metabolism,250,4,239,3.527196653,2.443514644
42,color-agents-by-metabolism,250,5,226,3.601769912,2.380530973
42,color-agents-by-metabolism,250,6,223,3.614349776,2.3632287
42,color-agents-by-metabolism,250,7,214,3.64953271,2.331775701
42,color-agents-by-metabolism,250,8,205,3.668292683,2.273170732
42,color-agents-by-metabolism,250,9,199,3.688442211,2.236180905
42,color-agents-by-metabolism,250,10,195,3.692307692,2.220512821
42,color-agents-by-metabolism,250,11,192,3.703125,2.208333333
42,color-agents-by-metabolism,250,12,186,3.682795699,2.172043011
42,color-agents-by-metabolism,250,13,183,3.68852459,2.147540984
42,color-agents-by-metabolism,250,14,182,3.703296703,2.137362637
42,color-agents-by-metabolism,250,15,178,3.702247191,2.140449438
42,color-agents-by-metabolism,250,16,177,3.711864407,2.129943503
42,color-agents-by-metabolism,250,17,175,3.708571429,2.125714286
42,color-agents-by-metabolism,250,18,175,3.708571429,2.125714286
42,color-agents-by-metabolism,250,19,170,3.717647059,2.094117647
42,color-agents-by-metabolism,250,20,167,3.754491018,2.065868263
42,color-agents-by-metabolism,250,21,164,3.75,2.036585366
42,color-agents-by-metabolism,250,22,161,3.745341615,2.00621118
42,color-agents-by-metabolism,250,23,158,3.727848101,1.987341772
42,color-agents-by-metabolism,250,24,156,3.711538462,1.961538462
42,color-agents-by-metabolism,250,25,155,3.709677419,1.961290323
42,color-agents-by-metabolism,250,26,155,3.709677419,1.961290323
42,color-agents-by-metabolism,250,27,155,3.709677419,1.961290323
43,color-agents-by-metabolism,250,0,250,3.576,2.496
43,color-agents-by-metabolism,250,1,250,3.576,2.496
43,color-agents-by-metabolism,250,2,247,3.5951417,2.477732794
43,color-agents-by-metabolism,250,3,243,3.592592593,2.46090535
43,color-agents-by-metabolism,250,4,240,3.604166667,2.441666667
43,color-agents-by-metabolism,250,5,231,3.653679654,2.411255411
43,color-agents-by-metabolism,250,6,226,3.67699115,2.39380531
43,color-agents-by-metabolism,250,7,220,3.686363636,2.368181818
43,color-agents-by-metabolism,250,8,214,3.691588785,2.359813084
43,color-agents-by-metabolism,250,9,210,3.676190476,2.333333333
43,color-agents-by-metabolism,250,10,201,3.671641791,2.288557214
43,color-agents-by-metabolism,250,11,197,3.695431472,2.263959391
43,color-agents-by-metabolism,250,12,194,3.690721649,2.24742268
43,color-agents-by-metabolism,250,13,190,3.689473684,2.226315789
43,color-agents-by-metabolism,250,14,186,3.720430108,2.198924731
43,color-agents-by-metabolism,250,15,185,3.72972973,2.194594595
43,color-agents-by-metabolism,250,16,178,3.758426966,2.151685393
43,color-agents-by-metabolism,250,17,176,3.772727273,2.153409091
43,color-agents-by-metabolism,250,18,176,3.772727273,2.153409091
43,color-agents-by-metabolism,250,19,170,3.770588235,2.123529412
43,color-agents-by-metabolism,250,20,169,3.75739645,2.112426036
43,color-agents-by-metabolism,250,21,169,3.75739645,2.112426036
43,color-agents-by-metabolism,250,22,168,3.755952381,2.101190476
43,color-agents-by-metabolism,250,23,168,3.755952381,2.101190476
43,color-agents-by-metabolism,250,24,165,3.745454545,2.066666667
43,color-agents-by-metabolism,250,25,161,3.776397516,2.049689441
43,color-agents-by-metabolism,250,26,161,3.776397516,2.049689441
43,color-agents-by-metabolism,250,27,161,3.776397516,2.049689441
44,color-agents-by-metabolism,250,0,250,3.384,2.484
44,color-agents-by-metabolism,250,1,250,3.384,2.484
44,color-agents-by-metabolism,250,2,247,3.4048583,2.465587045
44,color-agents-by-metabolism,250,3,240,3.420833333,2.454166667
44,color-agents-by-metabolism,250,4,235,3.434042553,2.425531915
44,color-agents-by-metabolism,250,5,228,3.460526316,2.399122807
44,color-agents-by-metabolism,250,6,224,3.491071429,2.392857143
44,color-agents-by-metabolism,250,7,217,3.502304147,2.359447005
44,color-agents-by-metabolism,250,8,211,3.488151659,2.322274882
44,color-agents-by-metabolism,250,9,208,3.514423077,2.298076923
44,color-agents-by-metabolism,250,10,204,3.514705882,2.284313725
44,color-agents-by-metabolism,250,11,196,3.56122449,2.270408163
44,color-agents-by-metabolism,250,12,187,3.582887701,2.240641711
44,color-agents-by-metabolism,250,13,187,3.582887701,2.240641711
44,color-agents-by-metabolism,250,14,186,3.591397849,2.231182796
44,color-agents-by-metabolism,250,15,185,3.589189189,2.227027027
44,color-agents-by-metabolism,250,16,179,3.608938547,2.189944134
44,color-agents-by-metabolism,250,17,177,3.593220339,2.18079096
44,color-agents-by-metabolism,250,18,172,3.563953488,2.151162791
44,color-agents-by-metabolism,250,19,169,3.568047337,2.147928994
44,color-agents-by-metabolism,250,20,169,3.568047337,2.147928994
44,color-agents-by-metabolism,250,21,162,3.604938272,2.12345679
44,color-agents-by-metabolism,250,22,160,3.625,2.11875
44,color-agents-by-metabolism,250,23,158,3.607594937,2.094936709
44,color-agents-by-metabolism,250,24,157,3.592356688,2.095541401
44,color-agents-by-metabolism,250,25,157,3.592356688,2.095541401
44,color-agents-by-metabolism,250,26,157,3.592356688,2.095541401
44,color-agents-by-metabolism,250,27,157,3.592356688,2.095541401
45,color-agents-by-metabolism,250,0,250,3.44,2.492
45,color-agents-by-metabolism,250,1,250,3.44,2.492
45,color-agents-by-metabolism,250,2,248,3.451612903,2.483870968
45,color-agents-by-metabolism,250,3,244,3.446721311,2.467213115
45,color-agents-by-metabolism,250,4,242,3.466942149,2.462809917
45,color-agents-by-metabolism,250,5,235,3.485106383,2.429787234
45,color-agents-by-metabolism,250,6,229,3.510917031,2.397379913
45,color-agents-by-metabolism,250,7,225,3.524444444,2.373333333
45,color-agents-by-metabolism,250,8,218,3.582568807,2.339449541
45,color-agents-by-metabolism,250,9,212,3.613207547,2.339622642
45,color-agents-by-metabolism,250,10,210,3.628571429,2.323809524
45,color-agents-by-metabolism,250,11,204,3.647058824,2.284313725
45,color-agents-by-metabolism,250,12,200,3.67,2.285
45,color-agents-by-metabolism,250,13,197,3.685279188,2.274111675
45,color-agents-by-metabolism,250,14,197,3.685279188,2.274111675
45,color-agents-by-metabolism,250,15,195,3.697435897,2.266666667
45,color-agents-by-metabolism,250,16,194,3.695876289,2.262886598
45,color-agents-by-metabolism,250,17,189,3.708994709,2.232804233
45,color-agents-by-metabolism,250,18,187,3.71657754,2.22459893
45,color-agents-by-metabolism,250,19,179,3.687150838,2.150837989
45,color-agents-by-metabolism,250,20,176,3.676136364,2.125
45,color-agents-by-metabolism,250,21,173,3.664739884,2.104046243
45,color-agents-by-metabolism,250,22,171,3.660818713,2.093567251
45,color-agents-by-metabolism,250,23,171,3.660818713,2.093567251
45,color-agents-by-metabolism,250,24,170,3.676470588,2.088235294
45,color-agents-by-metabolism,250,25,168,3.678571429,2.083333333
45,color-agents-by-metabolism,250,26,168,3.678571429,2.083333333
45,color-agents-by-metabolism,250,27,168,3.678571429,2.083333333
46,color-agents-by-metabolism,250,0,250,3.48,2.344
46,color-agents-by-metabolism,250,1,250,3.48,2.344
46,color-agents-by-metabolism,250,2,249,3.473895582,2.341365462
46,color-agents-by-metabolism,250,3,245,3.485714286,2.32244898
46,color-agents-by-metabolism,250,4,243,3.489711934,2.320987654
46,color-agents-by-metabolism,250,5,236,3.487288136,2.275423729
46,color-agents-by-metabolism,250,6,229,3.532751092,2.231441048
46,color-agents-by-metabolism,250,7,224,3.549107143,2.196428571
46,color-agents-by-metabolism,250,8,219,3.561643836,2.164383562
46,color-agents-by-metabolism,250,9,216,3.578703704,2.138888889
46,color-agents-by-metabolism,250,10,211,3.625592417,2.127962085
46,color-agents-by-metabolism,250,11,205,3.658536585,2.087804878
